Todays_Low,Todays_High,Open_Price,Prev_Close,52_Week_Low,52_Week_High,Volume,Avg_Price,Is_Good_To_Buy
881.83,1124.87,1124.8,1090.93,637.23,1577.72,600485,1003.35,0
797.64,886.47,841.25,843.26,473.29,1581.3,858520,842.06,0
769.65,1476.08,950.63,1333.49,477.18,1371.1,4732071,1122.86,1
890.36,1405.86,1374.45,1395.17,465.3,1556.66,798748,1148.11,0
1130.53,1195.97,1163.86,1164.98,571.34,1804.13,318837,1163.25,0
767.88,768.88,736.08,763.87,565.44,1341.47,685076,768.38,0
651.99,652.99,652.16,652.63,496.04,1833.26,4064113,652.49,1
893.71,1527.44,1453.92,1205.25,609.32,1858.3,3417925,1210.58,1
533.41,534.41,514.61,487.64,428.21,1372.2,152461,533.91,0
748.98,749.98,749.24,749.69,463.8,1297.19,4912092,749.48,1
903.47,904.47,856.32,870.08,416.55,1935.48,472823,903.97,0
655.08,919.92,888.76,918.85,674.89,1694.79,807952,787.5,0
825.16,826.16,825.26,825.51,428.08,1537.37,3740510,825.66,1
688.59,689.59,655.03,679.6,434.88,1371.57,392955,689.09,0
645.61,646.61,618.89,642.51,697.08,1650.62,208880,646.11,0
808.45,809.45,808.61,808.69,626.37,1973.68,1461461,808.95,1
1028.55,1339.58,1311.37,1296.62,775.79,1530.14,330881,1184.06,0
822.04,1026.54,869.9,931.05,788.79,1222.9,3825738,924.29,1
779.34,1199.57,1178.19,1127.01,622.5,1841.49,3538176,989.46,1
1379.1,1489.49,1386.95,1476.72,614.19,1543.3,2456444,1434.3,1
569.02,590.07,582.47,580.8,535.62,1990.87,291651,579.55,0
927.37,1470.62,1165.39,1183.72,568.53,1819.74,1923019,1198.99,1
555.21,1134.85,1041.51,756.14,693.08,1844.81,1518769,845.03,1
848.41,1471.51,1427.95,1437.74,665.9,1302.85,786288,1159.96,0
715.96,1416.7,1340.45,1038.09,602.89,1954.41,4470376,1066.33,1
761.5,762.5,736.77,745.22,508.76,1756.39,271807,762.0,0
528.45,900.83,877.99,878.32,680.14,1783.48,242049,714.64,0
743.25,1514.16,1122.62,1170.84,469.43,1483.92,1035658,1128.7,1
859.91,1048.24,959.42,868.7,578.88,1488.21,4516860,954.08,1
575.19,576.19,549.56,554.03,668.95,1449.39,130855,575.69,0
1173.65,1174.65,1134.28,1134.59,739.29,1483.55,806154,1174.15,0
1329.36,1364.34,1351.94,1351.57,480.61,1546.25,1284988,1346.85,1
551.68,552.68,551.99,552.19,547.15,1550.39,2309201,552.18,1
840.55,1273.73,1239.83,1229.33,413.12,1706.72,350440,1057.14,0
799.7,1199.35,998.57,1134.1,542.25,1285.44,2056026,999.52,1
659.74,660.74,660.45,660.38,584.39,1637.04,1474539,660.24,1
565.52,566.52,524.42,540.55,554.34,1271.19,807181,566.02,0
1283.38,1309.2,1296.53,1299.33,483.48,1664.7,466388,1296.29,0
1079.85,1080.85,1067.29,1048.04,713.81,1696.32,459141,1080.35,0
948.37,1089.24,1041.24,1067.04,572.63,1527.35,736200,1018.8,0
755.77,756.77,752.66,745.68,501.5,1613.58,671716,756.27,0
550.8,578.08,576.27,570.96,505.99,1378.15,1310569,564.44,1
509.26,1532.44,701.13,903.51,487.19,1306.42,1580695,1020.85,1
687.01,1385.86,1378.3,1347.95,596.94,1829.75,525715,1036.44,0
867.58,1194.97,1184.12,1191.0,580.64,1423.18,746362,1031.28,0
636.24,854.56,827.44,806.4,668.71,1920.62,504816,745.4,0
647.37,648.37,648.31,648.01,641.29,1893.3,3298385,647.87,1
1063.66,1064.66,1064.16,1064.19,537.48,1465.73,3004571,1064.16,1
839.73,840.73,825.96,793.23,528.36,1240.92,410010,840.23,0
909.8,910.8,864.76,901.91,575.45,1906.68,367831,910.3,0
556.45,1429.05,742.99,606.91,597.58,1832.47,4157942,992.75,1
734.99,735.99,689.75,729.56,422.11,1758.83,800352,735.49,0
909.83,910.83,910.53,910.15,770.38,1789.82,3341353,910.33,1
622.33,783.49,765.95,757.5,679.12,1211.28,848970,702.91,0
1173.92,1537.11,1492.89,1520.9,540.17,1550.29,122169,1355.52,0
909.5,978.85,935.54,950.79,436.26,1383.04,340464,944.18,0
718.26,1034.91,1024.35,996.34,720.94,1211.29,740560,876.58,0
711.83,712.83,683.34,664.16,638.13,1356.18,732244,712.33,0
1058.98,1059.98,1056.38,1059.58,619.73,1360.79,157424,1059.48,0
957.54,1525.04,1288.52,1320.9,472.51,1910.76,1473981,1241.29,1
724.37,1544.39,1501.93,1535.93,766.45,1622.28,419075,1134.38,0
561.16,784.52,654.9,634.54,797.43,1348.05,3438749,672.84,1
1211.19,1212.19,1211.9,1211.93,754.71,1745.23,3207238,1211.69,1
646.01,647.01,646.77,646.39,636.17,1464.9,3101859,646.51,1
1018.89,1019.89,978.48,1011.7,443.88,1580.14,647036,1019.39,0
815.82,1400.51,1274.72,1179.7,602.46,1359.88,4392168,1108.16,1
704.56,1328.27,980.16,1106.6,413.05,1574.57,2961855,1016.42,1
1110.23,1111.23,1111.21,1110.32,621.73,1953.05,2414029,1110.73,1
650.44,772.56,757.89,667.96,627.73,1279.62,2121325,711.5,1
780.75,964.13,862.4,936.71,719.26,1576.46,2664369,872.44,1
712.31,1487.07,1451.97,1470.84,432.73,1594.0,783631,1099.69,0
799.9,800.9,782.13,782.45,643.69,1628.35,286636,800.4,0
672.22,673.22,673.04,672.6,418.68,1695.99,4695689,672.72,1
906.66,907.66,860.98,898.87,618.31,1985.1,669492,907.16,0
1017.06,1018.06,998.61,1011.06,602.32,1252.37,475796,1017.56,0
1299.54,1381.22,1358.83,1358.22,442.32,1216.02,933496,1340.38,0
702.43,1141.66,859.33,1090.35,564.84,1200.07,2743136,922.04,1
531.13,854.62,761.89,558.8,581.35,1588.46,4920300,692.88,1
968.23,969.23,956.44,945.62,519.87,1491.13,899473,968.73,0
784.44,785.44,785.18,784.76,679.01,1804.28,1756583,784.94,1
655.76,1005.8,1004.61,898.1,403.91,1933.84,4474758,830.78,1
560.86,561.86,517.65,548.17,608.81,1989.57,524525,561.36,0
517.5,518.5,469.13,493.55,568.03,1807.32,549595,518.0,0
595.78,817.0,793.31,814.0,667.93,1396.67,222914,706.39,0
664.53,1441.46,1322.39,681.68,762.95,1286.66,2282196,1052.99,1
789.63,1487.53,1465.16,1446.81,696.25,1678.38,280236,1138.58,0
778.13,840.33,797.93,815.43,501.41,1950.82,854384,809.23,0
531.83,532.83,504.24,520.66,406.98,1548.81,597394,532.33,0
524.17,1001.29,977.09,991.33,646.72,1353.68,661940,762.73,0
1341.13,1444.26,1437.7,1423.81,685.01,1953.39,4748567,1392.7,1
951.87,952.87,952.72,952.07,507.24,1835.26,1154812,952.37,1
1077.83,1222.65,1173.4,1208.76,705.81,1397.23,2667690,1150.24,1
517.31,518.31,517.97,517.37,674.66,1540.0,2302309,517.81,1
1035.68,1438.57,1285.81,1347.59,654.61,1488.76,4292198,1237.12,1
866.84,1276.87,1230.26,1246.08,622.41,1203.19,648196,1071.86,0
804.4,805.4,804.62,805.17,429.46,1859.26,3040373,804.9,1
1328.35,1329.35,1329.23,1328.57,721.54,1999.71,3922508,1328.85,1
1100.58,1276.54,1238.11,1229.36,691.01,1342.07,1943739,1188.56,1
1161.73,1162.73,1117.18,1113.34,712.12,1545.94,116559,1162.23,0
1235.09,1236.09,1235.41,1235.61,417.32,1684.83,3262045,1235.59,1
830.61,859.97,833.66,850.5,652.1,1530.1,767532,845.29,0
568.31,569.31,569.02,568.86,427.04,1448.81,3845544,568.81,1
906.37,1079.55,1068.66,1035.59,608.67,1616.86,895101,992.96,0
648.5,649.5,649.26,649.36,716.27,1374.94,2671227,649.0,1
1011.38,1012.38,1004.65,980.87,735.54,1354.63,603579,1011.88,0
894.09,1293.76,1265.67,1248.37,543.25,1950.01,301593,1093.92,0
757.9,758.9,758.58,757.96,590.7,1985.06,2259474,758.4,1
846.7,1431.16,1400.12,1400.67,615.55,1594.72,199077,1138.93,0
636.2,1420.52,1214.27,1166.02,489.14,1982.74,3122428,1028.36,1
1268.84,1269.84,1269.36,1269.41,723.44,1273.86,2130289,1269.34,1
624.94,1466.2,1464.32,1418.04,743.63,1384.55,515535,1045.57,0
763.19,764.19,760.43,724.22,587.09,1346.72,336733,763.69,0
802.43,803.43,802.99,802.44,573.14,1535.04,3983171,802.93,1
906.62,907.62,907.31,875.43,524.68,1337.94,855075,907.12,0
737.39,1375.33,1354.43,1341.27,561.54,1577.64,200179,1056.36,0
772.31,773.31,772.5,772.51,594.37,1978.83,2847367,772.81,1
845.37,846.37,806.45,802.05,750.28,1787.66,127343,845.87,0
1032.97,1033.97,1024.08,1005.8,562.0,1849.37,817379,1033.47,0
869.73,1057.14,1048.68,1055.91,407.75,1598.79,161984,963.44,0
839.98,840.98,833.48,826.15,693.03,1465.03,668825,840.48,0
680.99,1374.86,965.39,1031.96,694.34,1354.93,2837391,1027.92,1
868.05,1472.34,976.28,1284.19,605.23,1677.56,2722029,1170.2,1
1100.64,1467.3,1306.09,1281.82,542.11,1707.32,1628637,1283.97,1
618.24,619.24,608.69,601.4,545.77,1302.56,635601,618.74,0
727.35,1326.7,1319.02,1308.03,652.0,1532.37,682173,1027.03,0
841.22,842.22,842.18,841.47,621.94,1824.24,4986092,841.72,1
748.92,749.92,749.7,749.19,511.08,1975.54,4883846,749.42,1
784.36,960.71,955.67,950.98,614.73,1537.21,596292,872.54,0
821.66,822.66,816.99,785.58,463.51,1695.02,379493,822.16,0
669.81,670.81,670.38,670.2,722.15,1633.67,3302090,670.31,1
613.53,666.89,621.31,660.92,781.84,1664.73,350045,640.21,0
1178.12,1187.13,1148.65,1144.65,426.09,1771.77,801219,1182.62,0
858.84,859.84,859.52,859.7,619.7,1843.04,3519985,859.34,1
933.73,1319.44,1280.71,1276.11,681.05,1456.4,213966,1126.58,0
912.55,913.55,864.28,874.64,541.63,1905.5,914265,913.05,0
521.17,788.2,553.14,714.72,410.93,1497.94,2023670,654.68,1
865.99,866.99,866.09,866.66,416.88,1283.82,4783116,866.49,1
881.48,1279.65,1241.85,1241.12,583.09,1721.09,518365,1080.56,0
1175.2,1493.79,1489.52,1482.36,630.81,1773.39,731670,1334.5,0
580.02,581.02,575.16,554.43,560.52,1258.83,894392,580.52,0
597.38,598.38,597.87,597.56,764.27,1408.12,1357181,597.88,1
861.65,862.65,845.09,841.9,788.14,1821.17,564813,862.15,0
881.65,906.62,901.9,897.85,596.06,1299.26,3056759,894.14,1
819.29,1036.07,1003.28,1009.67,785.22,1316.03,555966,927.68,0
827.52,828.52,800.1,807.76,785.11,1461.65,373849,828.02,0
1190.96,1238.28,1192.24,1231.14,444.09,1998.24,605372,1214.62,0
1219.22,1453.41,1406.19,1249.17,604.19,1852.69,4162140,1336.32,1
1130.85,1538.39,1494.02,1492.71,582.31,1940.47,507096,1334.62,0
1282.45,1516.83,1462.72,1353.14,569.94,1652.58,1382986,1399.64,1
923.56,924.56,923.92,924.06,436.87,1956.66,3265863,924.06,1
746.13,800.55,799.11,760.27,689.11,1415.41,358280,773.34,0
1362.73,1418.8,1387.85,1386.91,704.54,1299.39,1183321,1390.76,1
514.64,515.64,514.87,515.33,684.53,1769.1,3325317,515.14,1
726.15,1388.6,1078.92,1070.23,742.31,1703.64,3026438,1057.38,1
611.86,847.0,659.82,644.59,485.33,1999.43,1803694,729.43,1
539.49,1316.95,1306.47,1201.65,518.11,1759.76,2164949,928.22,1
1056.68,1296.34,1285.85,1250.81,416.44,1932.94,524866,1176.51,0
998.85,1026.14,1019.71,1005.83,514.37,1644.28,1820078,1012.5,1
712.56,1439.26,1340.95,1075.73,494.55,1945.51,1536332,1075.91,1
820.93,1123.17,1102.61,1094.34,575.86,1922.62,732873,972.05,0
551.43,1261.94,1257.76,1233.18,586.97,1511.87,651702,906.68,0
1237.16,1238.16,1237.36,1237.43,720.13,1485.88,2845695,1237.66,1
1309.99,1334.76,1311.74,1325.16,471.87,1536.87,1109404,1322.38,1
784.01,1144.39,1113.61,1108.6,549.33,1633.91,678892,964.2,0
653.38,654.38,615.78,610.5,727.3,1505.58,983851,653.88,0
715.11,716.11,715.53,715.43,685.4,1499.94,3392301,715.61,1
734.79,735.79,733.23,711.47,546.33,1723.29,788014,735.29,0
794.53,795.53,782.92,769.63,599.06,1584.27,700886,795.03,0
626.64,648.81,640.49,627.67,492.27,1693.11,1191751,637.72,1
676.33,677.33,676.5,676.36,585.9,1698.28,2474839,676.83,1
820.21,984.59,900.01,941.24,698.85,1915.84,4599638,902.4,1
807.31,808.31,807.46,808.07,657.14,1788.16,2976972,807.81,1
555.41,842.86,825.23,821.5,612.6,1233.39,167286,699.14,0
768.91,769.91,739.58,734.45,553.23,1501.68,445339,769.41,0
749.18,750.18,707.02,718.45,417.99,1510.37,999600,749.68,0
790.69,1040.02,897.91,830.72,778.8,1485.9,3860331,915.36,1
1086.53,1352.06,1255.03,1183.3,692.25,1995.13,4464504,1219.3,1
1201.63,1419.04,1413.36,1371.91,696.31,1249.21,153402,1310.34,0
694.49,695.49,680.38,686.94,711.32,1935.4,226516,694.99,0
710.45,711.45,711.4,710.45,446.21,1560.65,4633588,710.95,1
803.41,804.41,773.43,787.9,551.89,1437.41,445240,803.91,0
816.92,1451.35,1432.74,1411.71,497.79,1681.44,230164,1134.14,0
515.16,516.16,515.76,515.3,786.41,1813.72,1815899,515.66,1
723.51,724.51,685.54,715.32,580.9,1735.53,109146,724.01,0
966.49,1161.67,1124.19,1128.84,554.83,1240.38,786590,1064.08,0
675.36,676.36,664.41,673.12,752.98,1816.56,609508,675.86,0
1340.74,1426.78,1400.94,1361.41,771.84,1462.2,4345788,1383.76,1
636.83,718.01,691.18,700.97,625.48,1731.17,500456,677.42,0
1340.54,1341.54,1294.26,1314.53,770.77,1646.0,985696,1341.04,0
664.36,1120.37,757.53,780.98,671.84,1444.7,3747850,892.36,1
686.91,687.91,652.11,663.35,643.97,1260.93,793694,687.41,0
866.62,1162.83,1145.58,875.3,713.86,1621.05,4733394,1014.72,1
1192.68,1430.19,1417.21,1325.36,584.21,1991.56,1671675,1311.44,1
792.22,1214.13,1213.6,1200.81,581.92,1697.57,772397,1003.18,0
880.66,881.66,871.39,879.28,491.26,1717.02,550733,881.16,0
1152.17,1340.74,1307.68,1290.99,522.27,1279.04,526929,1246.46,0
957.94,1416.23,1391.85,1269.9,732.2,1628.8,4460035,1187.08,1
766.89,1149.27,1078.4,1029.08,462.29,1788.55,3374219,958.08,1
621.36,622.36,622.03,621.58,639.0,1927.2,4196721,621.86,1
1262.33,1420.42,1400.31,1396.25,734.7,1987.11,818192,1341.38,0
1118.7,1119.7,1118.82,1119.4,568.85,1992.34,3976366,1119.2,1
746.3,747.3,747.2,747.0,661.05,1886.28,4471794,746.8,1
561.23,918.94,901.09,912.94,725.57,1211.45,829262,740.08,0
949.53,950.53,919.62,945.33,751.52,1659.46,309116,950.03,0
809.15,1534.43,1324.4,1150.99,443.56,1750.83,3905473,1171.79,1
564.37,919.63,787.65,595.43,472.6,1977.94,2597676,742.0,1
519.19,876.7,649.23,576.72,797.8,1918.37,4547923,697.94,1
989.42,1338.83,1296.19,1309.94,718.76,1966.81,367132,1164.12,0
725.43,1216.26,1193.12,1177.82,476.02,1735.52,870893,970.84,0
606.28,607.28,569.27,602.61,447.82,1738.8,900909,606.78,0
1284.48,1424.47,1422.49,1411.89,532.45,1552.0,974221,1354.48,0
995.55,996.55,995.58,996.28,439.84,1878.99,1612183,996.05,1
1182.72,1214.66,1196.78,1210.82,430.87,1630.42,3266659,1198.69,1
1136.28,1179.27,1159.95,1156.63,747.62,1995.88,257482,1157.78,0
681.12,1005.32,801.79,876.89,460.34,1391.33,4828460,843.22,1
997.1,1508.07,1055.98,1241.04,560.33,1981.23,2585078,1252.58,1
549.55,931.62,561.24,883.37,712.4,1936.37,2992290,740.58,1
1382.1,1383.1,1382.61,1382.25,479.13,1623.19,4681749,1382.6,1
1113.03,1261.64,1142.63,1162.89,780.28,1929.15,3551514,1187.34,1
627.12,628.12,627.55,628.05,700.49,1849.23,4169094,627.62,1
662.79,711.53,692.72,680.17,499.35,1913.9,1556597,687.16,1
508.58,592.39,546.54,555.59,434.16,1226.06,3884101,550.48,1
566.0,567.0,532.18,552.89,429.32,1910.97,263734,566.5,0
1431.47,1432.47,1411.18,1414.75,444.32,1593.71,130506,1431.97,0
801.99,802.99,802.71,802.64,753.47,1709.69,1030656,802.49,1
584.97,585.97,577.91,578.08,741.22,1269.29,727803,585.47,0
685.27,1379.07,1333.1,1366.74,673.59,1607.67,312456,1032.17,0
965.84,966.84,966.72,966.33,640.42,1485.67,1861765,966.34,1
915.84,916.84,916.1,916.63,579.81,1231.37,1866047,916.34,1
1023.09,1542.32,1505.45,1532.58,798.47,1928.31,918523,1282.7,0
1014.16,1127.08,1086.58,1113.61,747.05,1933.38,4955712,1070.62,1
1181.21,1479.86,1363.52,1238.33,511.42,1215.44,3484681,1330.54,1
1237.52,1419.15,1287.94,1375.53,463.25,1618.23,4936258,1328.34,1
1168.77,1197.2,1179.34,1174.58,503.12,1534.79,4786360,1182.99,1
670.29,1187.73,1140.56,1150.28,413.76,1322.37,919186,929.01,0
1022.54,1023.54,980.27,987.95,495.83,1673.47,938937,1023.04,0
776.06,1279.1,806.61,902.45,548.85,1432.07,3471259,1027.58,1
1043.05,1245.32,1233.85,1219.01,770.19,1865.78,274625,1144.18,0
625.05,1217.01,739.7,918.68,751.38,1938.39,1191117,921.03,1
961.99,962.99,962.82,962.95,632.6,1271.24,1070120,962.49,1
747.13,748.13,748.12,747.4,692.57,1474.44,3965260,747.63,1
636.02,1083.35,935.45,1029.14,500.54,1811.7,2511750,859.68,1
868.11,869.11,827.52,821.52,644.07,1663.74,269995,868.61,0
666.81,1480.56,1193.75,835.04,455.64,1940.81,4149468,1073.68,1
599.92,1400.46,1376.38,1370.63,548.0,1597.21,695862,1000.19,0
971.55,972.55,961.95,923.96,576.98,1653.16,182760,972.05,0
650.93,1495.35,1210.1,949.67,452.48,1307.4,1253828,1073.14,1
733.64,1383.59,1355.5,1356.89,659.36,1891.74,670900,1058.62,0
1183.55,1288.15,1223.73,1277.63,737.08,1231.01,1260095,1235.85,1
647.89,648.89,648.29,647.87,507.15,1893.58,877592,648.39,0
955.5,1517.86,959.4,1208.63,698.75,1251.05,3176752,1236.68,1
1180.21,1471.48,1395.77,1218.81,747.14,1724.47,1801217,1325.84,1
851.74,1228.47,1184.09,1201.44,621.78,1748.55,515622,1040.1,0
1092.18,1210.92,1209.25,1166.22,595.94,1962.39,3376948,1151.55,1
738.84,961.06,921.42,912.08,688.3,1731.36,485207,849.95,0
778.53,779.53,772.18,773.99,423.46,1823.36,649036,779.03,0
1411.31,1525.97,1483.68,1512.19,668.83,1810.53,388297,1468.64,0
1397.9,1398.9,1397.68,1386.35,578.36,1769.74,201113,1398.4,0
790.71,791.71,755.33,771.93,591.33,1432.34,249831,791.21,0
513.63,514.63,504.57,497.36,744.95,1456.4,896630,514.13,0
1007.16,1008.16,996.94,996.66,611.67,1574.19,975386,1007.66,0
810.18,904.47,878.26,888.77,554.72,1663.01,529430,857.32,0
935.11,1395.06,1124.17,1361.7,537.96,1777.02,3893828,1165.08,1
598.02,599.02,594.33,588.59,553.98,1685.84,496704,598.52,0
1026.63,1467.33,1439.4,1433.12,628.16,1572.85,475930,1246.98,0
805.85,806.85,760.54,780.12,597.51,1855.89,816602,806.35,0
1182.4,1218.93,1216.02,1185.5,576.34,1944.71,332828,1200.66,0
615.92,616.92,570.48,612.06,692.02,1228.73,347456,616.42,0
576.24,577.24,528.49,533.17,653.94,1480.19,516908,576.74,0
552.19,871.9,857.92,723.44,663.42,1261.74,3946951,712.04,1
953.18,954.18,929.89,953.22,600.97,1425.63,369628,953.68,0
1263.03,1458.02,1449.72,1448.96,603.14,1394.33,447114,1360.52,0
992.29,1292.94,1054.42,1137.17,509.32,1348.67,3680896,1142.62,1
612.87,613.87,613.76,613.81,463.49,1432.56,2863638,613.37,1
1328.6,1341.35,1308.08,1306.13,427.72,1508.12,199551,1334.98,0
603.02,604.02,554.26,582.5,547.26,1908.66,490369,603.52,0
1275.44,1547.17,1515.06,1501.96,656.46,1469.53,604486,1411.3,0
795.71,1513.66,1493.97,1499.2,549.73,1406.33,455234,1154.68,0
855.09,1543.23,1322.0,936.0,595.97,1365.54,2858483,1199.16,1
907.44,981.93,908.69,914.73,794.24,1265.04,4807076,944.68,1
887.97,888.97,888.89,888.71,592.85,1818.41,4334196,888.47,1
510.9,511.9,511.07,511.58,775.87,1573.36,4194503,511.4,1
1072.85,1073.85,1032.09,1053.4,623.47,1400.96,575172,1073.35,0
764.57,765.57,740.47,747.87,519.76,1557.06,259869,765.07,0
1083.04,1457.85,1419.68,1421.17,567.91,1568.36,140607,1270.44,0
582.14,734.95,615.16,582.92,706.48,1875.58,4962722,658.54,1
1319.34,1430.08,1360.81,1404.87,567.25,1973.51,3597215,1374.71,1
644.63,1466.72,757.05,1304.55,409.36,1601.4,4458670,1055.68,1
972.91,973.91,973.41,973.55,630.11,1714.19,4904690,973.41,1
912.27,919.48,914.26,919.45,574.99,1893.4,2836092,915.88,1
1017.74,1018.74,1014.5,1000.99,491.71,1240.12,291406,1018.24,0
567.76,1012.92,844.5,923.02,762.21,1807.61,2114209,790.34,1
878.7,1075.77,1007.5,950.58,564.78,1358.39,1190340,977.24,1
988.21,1472.18,1385.37,1003.66,514.26,1808.89,3543299,1230.2,1
1136.6,1137.6,1137.24,1137.46,616.3,1340.09,1647344,1137.1,1
656.02,1279.39,1259.67,1230.2,772.66,1256.96,846565,967.7,0
586.29,671.51,625.12,665.8,480.29,1626.3,1332788,628.9,1
852.12,853.12,812.62,824.3,554.33,1662.82,368404,852.62,0
961.57,962.57,961.59,961.88,798.93,1992.67,1845332,962.07,1
742.07,743.07,716.42,742.41,753.1,1544.07,275870,742.57,0
748.95,749.95,749.03,749.09,425.43,1237.99,4021735,749.45,1
653.65,654.65,643.06,633.55,514.26,1507.92,152379,654.15,0
1151.26,1377.29,1346.26,1351.66,772.61,1951.29,912248,1264.28,0
884.42,1135.05,1040.56,1043.81,728.23,1347.68,2939375,1009.73,1
554.97,555.97,555.46,555.37,576.21,1692.68,1519794,555.47,1
526.47,1420.35,1372.51,1382.0,697.94,1902.11,402203,973.41,0
970.74,971.74,970.77,971.21,489.41,1533.45,3979188,971.24,1
777.19,1359.66,1324.95,1358.28,563.19,1892.71,705044,1068.43,0
661.93,662.93,642.48,634.57,428.4,1370.89,522623,662.43,0
882.18,1450.16,1444.24,1434.37,589.15,1251.36,254394,1166.17,0
569.0,1504.41,1476.71,1478.3,706.28,1855.38,492032,1036.7,0
577.61,578.61,578.18,578.47,494.25,1348.36,4230760,578.11,1
1256.49,1257.49,1242.85,1228.99,618.29,1865.2,504883,1256.99,0
1216.5,1217.5,1216.98,1216.6,519.3,1506.11,4685317,1217.0,1
575.25,576.25,542.75,565.6,433.81,1794.31,349137,575.75,0
921.34,922.34,921.41,921.84,615.42,1428.97,2389447,921.84,1
531.56,863.54,834.96,852.02,756.82,1376.07,938027,697.55,0
722.87,723.87,722.94,723.75,664.38,1237.69,1852091,723.37,1
879.12,880.12,880.09,879.83,678.01,1435.83,1118040,879.62,1
1167.34,1330.17,1291.16,1296.41,437.69,1691.08,4495798,1248.76,1
675.6,1380.52,730.34,877.91,726.17,1749.41,3759153,1028.06,1
864.58,1149.43,1134.28,1121.93,681.95,1439.53,906697,1007.01,0
581.04,582.04,582.02,581.07,440.73,1557.74,4004958,581.54,1
1171.53,1192.21,1177.09,1184.83,613.04,1736.0,2130571,1181.87,1
1062.85,1209.7,1192.25,1130.1,674.74,1268.46,2709927,1136.28,1
624.56,625.56,625.18,625.22,416.84,1717.82,3824295,625.06,1
551.78,1125.04,1118.26,1119.36,568.15,1789.66,933978,838.41,0
632.57,633.57,633.25,633.47,711.51,1777.43,1797242,633.07,1
650.29,651.29,650.5,650.37,432.5,1435.23,3626137,650.79,1
1092.62,1519.59,1277.39,1134.03,494.37,1461.68,3096164,1306.1,1
628.84,1155.23,1108.65,1116.84,513.03,1978.25,415083,892.04,0
630.41,631.41,611.95,588.84,644.91,1368.88,709988,630.91,0
970.56,971.56,945.54,923.81,675.41,1713.71,654326,971.06,0
716.53,959.95,914.8,932.21,574.29,1223.05,168440,838.24,0
1332.81,1368.44,1345.24,1352.84,744.54,1776.21,102662,1350.62,0
620.55,731.82,662.82,725.1,498.92,1588.63,3943337,676.18,1
1062.14,1063.14,1054.84,1052.79,714.23,1990.9,814367,1062.64,0
1046.07,1047.07,1046.1,1046.81,440.76,1217.27,2806085,1046.57,1
655.07,656.07,650.14,628.02,411.56,1296.43,575359,655.57,0
748.35,1523.93,1508.76,1492.83,440.15,1536.72,832905,1136.14,0
1088.78,1186.14,1180.22,1172.58,698.37,1647.59,886674,1137.46,0
728.99,729.99,729.25,729.73,783.07,1633.16,1254020,729.49,1
670.83,671.83,671.07,668.54,702.93,1537.63,969328,671.33,0
871.14,872.14,871.86,871.42,627.89,1619.99,3316118,871.64,1
711.0,969.69,953.56,942.03,796.43,1412.75,170759,840.34,0
508.54,1125.32,1078.35,1085.43,586.14,1891.51,473306,816.93,0
876.84,877.84,877.06,877.69,712.48,1749.03,1607463,877.34,1
607.85,608.85,608.74,608.74,677.02,1278.86,2653149,608.35,1
1136.31,1137.31,1119.03,1094.93,633.0,1688.76,505214,1136.81,0
941.68,942.68,941.76,942.14,683.2,1236.7,1472460,942.18,1
732.32,733.32,716.24,720.07,792.23,1496.09,306352,732.82,0
811.22,843.7,811.19,820.62,682.7,1892.7,290160,827.46,0
1013.55,1268.9,1254.98,1261.42,579.65,1566.82,190073,1141.22,0
1381.29,1382.29,1381.89,1382.27,638.82,1458.62,2442319,1381.79,1
1196.33,1197.33,1197.29,1196.41,745.5,1440.89,3182778,1196.83,1
1252.52,1338.0,1299.92,1323.76,686.52,1236.9,2099835,1295.26,1
744.89,1232.1,781.22,902.18,641.33,1794.52,4271834,988.49,1
1182.18,1510.85,1481.29,1464.44,573.33,1619.25,660240,1346.52,0
976.61,977.61,927.98,953.7,650.69,1327.96,217979,977.11,0
1298.24,1475.06,1427.51,1452.63,682.83,1648.91,269730,1386.65,0
529.33,530.33,529.35,529.38,641.9,1543.82,4219536,529.83,1
748.57,1382.59,1011.88,955.43,766.97,1771.87,4438116,1065.58,1
758.09,759.09,752.67,733.76,402.5,1814.02,409759,758.59,0
533.8,693.58,631.84,561.19,524.24,1729.1,2005264,613.69,1
1028.8,1029.8,1029.76,1029.57,742.68,1899.0,2054687,1029.3,1
679.45,840.87,723.3,825.44,773.92,1232.89,3869411,760.16,1
1278.15,1488.16,1409.41,1279.79,714.05,1307.83,4612878,1383.16,1
762.53,780.49,731.86,762.88,547.86,1483.3,639760,771.51,0
519.17,520.17,520.1,519.48,704.93,1994.81,3292775,519.67,1
1113.99,1131.35,1113.32,1119.2,505.09,1903.98,362459,1122.67,0
502.09,1450.79,1303.29,673.41,558.48,1752.69,1022034,976.44,1
701.98,978.58,969.87,970.95,522.25,1872.11,183566,840.28,0
1157.31,1158.31,1158.06,1158.02,415.24,1696.83,3123219,1157.81,1
1239.48,1259.02,1230.44,1212.18,778.97,1968.75,811001,1249.25,0
716.65,1320.61,1125.7,1047.45,603.8,1680.57,3318448,1018.63,1
536.24,658.72,617.72,612.94,692.47,1283.33,1547547,597.48,1
682.17,683.17,672.8,671.04,776.65,1455.37,179475,682.67,0
1000.55,1001.55,987.25,979.87,785.4,1485.14,446996,1001.05,0
991.05,1185.11,1125.93,1087.79,763.27,1407.4,1323499,1088.08,1
984.17,1428.61,1409.91,1394.34,660.22,1645.85,626305,1206.39,0
